time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2012-05-04 24:00:00,2659909.708540,    0.000000,    0.000000,    0.000000,  820.474656, 1066.849145,    0.000000,    0.000000,24897.904755,  263.244236,    0.000000,    7.829138,546446.578043,    0.000000,    0.000000,    0.000000,    0.000000,    0.069313,   12.728354,   10.927419,   12.728354,  195.538017,    0.000000,   53.117506,   -7.860667,  329.444931,    0.000000,    0.083468,    1.852406,    1.089240,    0.000481,    0.023776,    0.001300,    0.001300,    0.000000
2012-05-05 24:00:00,2661434.260651,    0.000000,    0.000000,    0.000000,  828.417373, 1060.250578,    0.000000,    0.000000, 1753.429564,    0.000000,    0.000000,    7.831923,546580.780430,    0.000000,    0.000000,    0.000000,    0.000000,    0.069023,   13.335715,   11.336845,   13.335715,  182.325661,    0.000000,   29.029388,  -27.610112,  442.389416,    0.000000,    0.117208,    2.501079,    1.265666,    0.002861,    0.022219,    0.001300,    0.001300,    0.000000
2012-05-06 24:00:00,2670407.323804,    0.000000,    0.000000,    0.000000,  836.665340, 1053.141585,    0.000000, -585.937557, 9714.268979,   53.308653,    0.000000,    7.848313,547370.656015,    0.000000,    0.000000,    0.000000,    0.000000,    0.068737,   13.599186,   11.511048,   13.599186,  171.411082,  -30.574511,   -0.898454,  -37.851476,  265.613331,    0.000000,    0.120780,    2.568259,    1.282552,    0.000008,    0.023728,    0.001300,    0.001300,    0.000000
2012-05-07 24:00:00,2677936.560918,    0.000000,    0.000000,    0.000000,  845.182177, 1045.570246,    0.000000, -333.117717, 8035.260665,   31.066569,    0.000000,    7.862067,548033.435322,    0.000000,    0.000000,    0.000000,    0.000000,    0.068454,   14.130552,   10.194035,   14.130552,  207.195081,  -17.355210,    6.244633,  -43.215476,  359.888175,    0.000000,    0.090963,    2.000049,    1.131816,    0.091987,    0.085910,    0.001300,    0.001300,    0.000000
2012-05-08 24:00:00,2677550.797274,    0.000000,    0.000000,    0.000000,  853.931502, 1037.584643,    0.000000, -675.955992,  473.630256,    0.000000,    0.000000,    7.861362,547999.477544,    0.000000,    0.000000,    0.000000,    0.000000,    0.068175,   14.495169,    9.711803,   14.495169,  225.682051,  -35.198997,    2.490817,  -67.612539,    0.000000,    0.000000,    0.076553,    1.715241,    1.048137,    0.198105,    0.074199,    0.001300,    0.001300,    0.000000
2012-05-09 24:00:00,2676581.375784,    0.000000,    0.000000,    0.000000,  862.876936, 1029.232854,    0.000000,-1252.507359,  448.673583,    0.000000,    0.000000,    7.859591,547914.141873,    0.000000,    0.000000,    0.000000,    0.000000,    0.067899,   14.548823,    9.308851,   14.548823,  222.283139,  -65.220570,  -12.612852,  -81.744742,  354.615127,    0.000000,    0.084747,    1.878083,    1.096763,    0.146462,    0.021652,    0.001300,    0.001300,    0.000000
2012-05-10 24:00:00,2675294.808159,    0.000000,    0.000000,    0.000000,  871.982099, 1020.562961,    0.000000,-1179.246277,   40.377686,    0.000000,    0.000000,    7.857241,547800.888646,    0.000000,    0.000000,    0.000000,    0.000000,    0.067627,   14.792776,    9.088976,   14.792776,  257.069954,  -61.410446,  -12.260845,  -94.495322,  404.064487,    0.000000,    0.064162,    1.463635,    0.968215,    0.367773,    0.016177,    0.001300,    0.001300,    0.000000
2012-05-11 24:00:00,2673747.359005,    0.000000,    0.000000,    0.000000,  881.210611, 1011.623043,    0.000000,-1417.811168,    0.000000,    0.000000,    0.000000,    7.854415,547664.670692,    0.000000,    0.000000,    0.000000,    0.000000,    0.067358,   14.958556,    9.011913,   14.958556,  276.746563,  -73.835850,   -6.580906, -105.475563,  358.228079,    0.000000,    0.084520,    1.873531,    1.095433,    0.230836,    0.009034,    0.001300,    0.001300,    0.000000
2012-05-12 24:00:00,2672425.090798,    0.000000,    0.000000,    0.000000,  890.526090, 1002.461182,    0.000000,-1210.712708,    0.000000,    0.000000,    0.000000,    7.851999,547548.274835,    0.000000,    0.000000,    0.000000,    0.000000,    0.067093,   14.987003,    8.978562,   14.987003,  223.008984,  -63.048855,    0.642181,  -83.653067,  342.463385,    0.000000,    0.102993,    2.232262,    1.195716,    0.092515,    0.008334,    0.001300,    0.001300,    0.000000
2012-05-13 24:00:00,2671396.092882,    0.000000,    0.000000,    0.000000,  899.892158,  993.125456,    0.000000, -935.878931,    0.000000,    0.000000,    0.000000,    7.850120,547457.694805,    0.000000,    0.000000,    0.000000,    0.000000,    0.066832,   15.388409,    8.847853,   15.388409,  230.201788,  -48.745817,   -0.979194,  -96.991798, 1038.628516,    0.000000,    0.057405,    1.323358,    0.920649,    0.588784,    0.015181,    0.001300,    0.001300,    0.000000
2012-05-14 24:00:00,2670044.174640,    0.000000,    0.000000,    0.000000,  909.272433,  983.663948,    0.000000,-1277.437774,    0.000000,    0.000000,    0.000000,    7.847650,547338.688932,    0.000000,    0.000000,    0.000000,    0.000000,    0.066575,   15.578006,    8.865608,   15.578006,  286.377223,  -66.520054,   -0.678055, -117.189426, 1103.757840,    0.000000,    0.059789,    1.373078,    0.937784,    0.621610,    0.007608,    0.001300,    0.001300,    0.000000
2012-05-15 24:00:00,2668268.506243,    0.000000,    0.000000,    0.000000,  918.630536,  974.124736,    0.000000,-1719.621813,    0.000000,    0.000000,    0.000000,    7.844406,547182.381427,    0.000000,    0.000000,    0.000000,    0.000000,    0.066322,   15.556042,    9.011614,   15.556042,  279.428736,  -89.566677,   11.671588, -101.723365,  428.591191,    0.000000,    0.108910,    2.344845,    1.225498,    0.076609,    0.018084,    0.001300,    0.001300,    0.000000
2012-05-16 24:00:00,2666621.489766,    0.000000,    0.000000,    0.000000,  927.930086,  964.555902,    0.000000,-1609.427348,    0.000000,    0.000000,    0.000000,    7.841398,547037.398818,    0.000000,    0.000000,    0.000000,    0.000000,    0.066072,   15.750203,    8.973775,   15.750203,  268.662534,  -83.834940,   -4.023297, -102.396631,  398.869384,    0.000000,    0.099550,    2.166026,    1.177843,    0.141020,    0.014756,    0.001300,    0.001300,    0.000000
2012-05-17 24:00:00,2664785.288228,    0.000000,    0.000000,    0.000000,  937.134703,  955.005526,    0.000000,-1816.732326,    0.000000,    0.000000,    0.000000,    7.838044,546875.762737,    0.000000,    0.000000,    0.000000,    0.000000,    0.065827,   15.625636,    8.922120,   15.625636,  250.900317,  -94.655817,  -21.087421, -107.588019,  941.317389,    0.000000,    0.095053,    2.079174,    1.153987,    0.098672,    0.016257,    0.001300,    0.001300,    0.000000
2012-05-18 24:00:00,2662907.386079,    0.000000,    0.000000,    0.000000,  946.208007,  945.521687,    0.000000,-1876.373725,    0.000000,    0.000000,    0.000000,    7.834613,546710.455859,    0.000000,    0.000000,    0.000000,    0.000000,    0.065587,   15.622007,    9.108137,   15.622007,  263.705063,  -97.802351,   -9.823873, -100.630475,  421.781483,    0.000000,    0.126827,    2.680405,    1.310254,    0.030644,    0.014087,    0.001300,    0.001300,    0.000000
2012-05-19 24:00:00,2661793.565476,    0.000000,    0.000000,    0.000000,  955.113618,  936.152467,    0.000000,-1131.169303,    0.000000,    0.000000,    0.000000,    7.832579,546612.409106,    0.000000,    0.000000,    0.000000,    0.000000,    0.065350,   16.085342,    9.714151,   16.085342,  286.176539,  -58.954296,   16.057099,  -89.738344,  469.068354,    0.000000,    0.123033,    2.609904,    1.292908,    0.051071,    0.073498,    0.001300,    0.001300,    0.000000
2012-05-20 24:00:00,2661456.139408,    0.000000,    0.000000,    0.000000,  963.815155,  926.945946,    0.000000, -373.717331,    0.000000,    0.000000,    0.000000,    7.831962,546582.706360,    0.000000,    0.000000,    0.000000,    0.000000,    0.065118,   16.828559,    9.285820,   16.828559,  242.287880,  -19.463593,   32.627641,  -56.248923,  286.854734,    0.000000,    0.116220,    2.482537,    1.260966,    0.114711,    0.022475,    0.001300,    0.001300,    0.000000
2012-05-21 24:00:00,2660613.459735,    0.000000,    0.000000,    0.000000,  972.276239,  917.950203,    0.000000, -895.535845,    0.000000,    0.000000,    0.000000,    7.830423,546508.527444,    0.000000,    0.000000,    0.000000,    0.000000,    0.064890,   17.370973,    9.045018,   17.370973,  245.140012,  -46.622320,   15.847690,  -60.816821,    0.000000,    0.000000,    0.121935,    2.589406,    1.287821,    0.128691,    0.019549,    0.001300,    0.001300,    0.000000
2012-05-22 24:00:00,2658811.353912,    0.000000,    0.000000,    0.000000,  980.460489,  909.213320,    0.000000,-1869.888503,    0.000000,    0.000000,    0.000000,    7.827131,546349.892721,    0.000000,    0.000000,    0.000000,    0.000000,    0.064667,   17.896082,    8.890637,   17.896082,  291.218541,  -97.311283,  -14.268265, -107.411949,  257.304680,    0.000000,    0.088749,    1.956242,    1.119352,    0.495164,    0.010229,    0.001300,    0.001300,    0.000000
2012-05-23 24:00:00,2656903.979941,    0.000000,    0.000000,    0.000000,  988.331524,  900.783376,    0.000000,-1990.636056,    0.000000,    0.000000,    0.000000,    7.823647,546181.991514,    0.000000,    0.000000,    0.000000,    0.000000,    0.064448,   17.922194,    8.850253,   17.922194,  290.172448, -103.590521,  -17.949629, -115.655538,  459.703724,    0.000000,    0.090650,    1.993346,    1.129918,    0.513393,    0.008161,    0.001300,    0.001300,    0.000000
2012-05-24 24:00:00,2654770.392932,    0.000000,    0.000000,    0.000000,  995.852965,  892.708452,    0.000000,-2231.198251,    0.000000,    0.000000,    0.000000,    7.819750,545994.177358,    0.000000,    0.000000,    0.000000,    0.000000,    0.064234,   17.899470,    8.954386,   17.899470,  287.431684, -116.157724,   -7.183436,  -96.125380,    0.000000,    0.000000,    0.161161,    3.304254,    1.454763,    0.096773,    0.017490,    0.001300,    0.001300,    0.000000
2012-05-25 24:00:00,2654995.339470,    0.000000,    0.000000,    0.000000, 1002.988432,  885.036629,    0.000000,-1721.177121, 1827.889761,    0.000000,    0.000000,    7.820161,546013.978821,    0.000000,    0.000000,    0.000000,    0.000000,    0.064024,   18.200748,    8.999355,   18.200748,  283.565752,  -89.578349,   10.730795,  -83.164244,  974.903067,    0.000000,    0.158451,    3.255774,    1.444051,    0.003430,    0.015056,    0.001300,    0.001300,    0.000000
2012-05-26 24:00:00,2661245.291942,    0.000000,    0.000000,    0.000000, 1009.701544,  877.815986,    0.000000,-1367.283575, 7446.623611,   25.708546,    0.000000,    7.831577,546564.146002,    0.000000,    0.000000,    0.000000,    0.000000,    0.063820,   18.732810,    8.853105,   18.732810,  221.571087,  -71.040214,   -6.236159,  -65.932518,  656.482136,    0.000000,    0.105485,    2.279475,    1.208295,    0.234886,    0.014064,    0.001300,    0.001300,    0.000000
2012-05-27 24:00:00,2667737.862252,    0.000000,    0.000000,    0.000000, 1015.955920,  871.094603,    0.000000, -925.345546, 7243.571986,   22.435037,    0.000000,    7.843437,547135.670206,    0.000000,    0.000000,    0.000000,    0.000000,    0.063620,   19.247192,    8.806279,   19.247192,  193.454527,  -48.021038,   -3.465920,  -45.276969,  197.756179,    0.000000,    0.105078,    2.271920,    1.206291,    0.430012,    0.013182,    0.001300,    0.001300,    0.000000
2012-05-28 24:00:00,2670987.401777,    0.000000,    0.000000,    0.000000, 1021.715182,  864.920563,    0.000000, -622.404190, 3714.155866,    0.000000,    0.000000,    7.849373,547421.718782,    0.000000,    0.000000,    0.000000,    0.000000,    0.063425,   19.967026,    8.830959,   19.967026,  229.698564,  -32.255930,   19.576863,  -49.191435,  954.714556,    0.000000,    0.125990,    2.665214,    1.306536,    0.481425,    0.013092,    0.001300,    0.001300,    0.000000
2012-05-29 24:00:00,2671426.964662,    0.000000,    0.000000,    0.000000, 1026.942948,  859.341943,    0.000000,-1821.551690, 2093.509148,    0.000000,    0.000000,    7.850176,547460.412368,    0.000000,    0.000000,    0.000000,    0.000000,    0.063234,   20.247611,    8.871000,   20.247611,  258.324912,  -94.324636,    6.598177,  -80.681518,  275.264022,    0.000000,    0.141505,    2.950428,    1.374668,    0.416803,    0.017689,    0.001300,    0.001300,    0.000000
